Column1;category_id;site_code;site_link
0;1;globus;https://online.globus.ru/products/govyazhya-grudinka-na-kosti-1-upakovka-350-650-g/
1;1;globus;https://online.globus.ru/products/govyazhya-noga-na-kosti-1-upakovka-500-950-g/
2;1;globus;https://online.globus.ru/products/govyadina-tazobedrennaya-chast-1-upakovka-700-900-g/
3;1;globus;https://online.globus.ru/products/govyazhi-rebryshki-1-upakovka-600-800-g/
4;1;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/goviadina-grudinka-na-kosti-p-f-okhlazhdennyi-sp-kg
5;1;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/goviadina-kotletnaia-chast-na-kosti-p-f-okhlazhdennyi-
6;1;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/goviadina-lopatka-na-kosti-p-f-okhlazhdennyi-sp-kg
7;1;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/goviadina-tazobedrennaia-chast-na-kosti-p-f-
8;1;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/goviadina-podbederok-na-kosti-p-f-okhlazhdennyi-sp-kg
9;1;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/telyatina/mirat-steyk-iz-lop-tel-ohl-400g--441077
10;1;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/govyadina/mirat-rebr-dper-bl-iz-tel-1kg--440884
11;1;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/telyatina/mirat-telyatina-na-kost-dvar1kg--440886
12;1;utkonos;https://www.utkonos.ru/item/2008269/lopatka-teljachja-na-kosti-ekol-khaljal-okhlazhdennaja--0-4-0-8kg
13;1;utkonos;https://www.utkonos.ru/item/2011564/rebryshki-govjazhi-ekol-khaljal-okhlazhdennye--0-4-0-8kg
14;1;utkonos;https://www.utkonos.ru/item/2012365/vyrezka-iz-lopatki-mramornaja-govjadina-miratorg-okhlazhdennaja--1-0-1-4kg
15;1;utkonos;https://www.utkonos.ru/item/2008301/grudinka-govjazhja-ekol-khaljal-okhlazhdennaja--0-4-0-8kg
16;1;utkonos;https://www.utkonos.ru/item/2012321/vyrezka-iz-lopatki-mramornaja-govjadina-miratorg-okhlazhdennaja--0-7-1-0kg
17;1;utkonos;https://www.utkonos.ru/item/2008248/lopatka-teljachja-na-kosti-ekol-khaljal-okhlazhdennaja--0-8-1-1kg
18;1;utkonos;https://www.utkonos.ru/item/2012604/vyrezka-iz-lopatki-mramornaja-govjadina-miratorg-okhlazhdennaja--1-4-1-7kg
19;1;utkonos;https://www.utkonos.ru/item/2008196/grudinka-govjazhja-ekol-khaljal-okhlazhdennaja--0-8-1-1kg
20;1;utkonos;https://www.utkonos.ru/item/3366160/rebryshki-miratorg-govjazhi-dlja-barbekju-okhlazhdennye-0-5-1-3kg
21;1;utkonos;https://www.utkonos.ru/item/2008193/rebryshki-govjazhi-ekol-khaljal-okhlazhdennye--0-8-1-1kg
22;2;globus;https://online.globus.ru/products/svinoy-karbonad-na-kosti-kotleta-1-upakovka-400-700-g/
23;2;globus;https://online.globus.ru/products/svinoy-okorok-svyshe-5-kg-1-upakovka-5-6-kg/
24;2;globus;https://online.globus.ru/products/svinaya-grudinka-na-kosti-so-shkuroy-1-upakovka-1000-1400-g/
25;2;globus;https://online.globus.ru/products/svinaya-lopatka-na-kosti-so-shkuroy-1-upakovka-600-800-g/
26;2;globus;https://online.globus.ru/products/svinoy-okorok-1-upakovka-600-800-g/
27;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/svinina-koreika-na-kosti-p-f-okhlazhdennyi-sp-kg
28;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/svinina-lopatka-na-kosti-p-f-okhlazhdennyi-sp-kg
29;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/svinina-rul-ka-na-kosti-p-f-okhlazhdennyi-sp-kg
30;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/svinina-okorok-na-kosti-p-f-okhlazhdennyi-sp-kg
31;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/rebryshki-svinye-okhlazhdennye-cherkizovo-kg
32;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/rebryshki-svinye-s-koreiki-zamorozhennye-v-u-maksuma-
33;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/svinina-sheia-na-kosti-p-f-okhlazhdennyi-sp-kg
34;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/rebryshki-svinye-s-koreiki-okhlazhdennye-samson-kg
35;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/svinina-sheia-okhlazhdennaia-cherkizovo-kg
36;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/kotleta-iz-svininy-n-k-okhlazhdennaia-cherkizovo-500g
37;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/baranina-lopatka-na-kosti-p-f-okhlazhdennyi-sp-kg
38;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/baranina-okorok-na-kosti-p-f-okhlazhdennyi-sp-kg
39;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/baranina-kotletnaia-chast-na-kosti-p-f-okhlazhdennyi-
40;2;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/rebryshki-svinye-v-marinade-dlia-grilia-okhlazhdennye-
41;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/bl-gor-steyk-iz-sheyki-svin-400g--484225
42;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/sl-myas-okorok-sv-bk-k-a-800g--477483
43;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/cherkiz-rebr-po-belg-v-shok-piv-souse-1kg--314754
44;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/cherkiz-sheyka-svin-ohl-vu-pf-kat-b-1kg--303771
45;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/mirat-steyk-iz-sheyk-sv-gzms400g--393530
46;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/rebra-svinye-ohl-1kg--303748
47;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/spm-okorok-zadniy-svinoy-1kg--330577
48;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/bl-gor-okorok-svinoy-ohl-800g--484226
49;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/spm-peredniy-okorok-svinoy-1kg--330576
50;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/sl-myas-koreyka-svin-kat-a-800g--477503
51;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/mir-rebryshki-svin-ohl-1kg--479599
52;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/cherk-rebr-ikor-sv-vu-kat-b1kg--408776
53;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/sl-myas-lopatka-sv-bk-k-a-800g--477485
54;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/cherkiz-lopatk-svin-ohl-vu-pf-kat-a-1kg--303769
55;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/mirat-rebryshki-k-pivu-svin-1kg--497125
56;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/svinina/sl-myas-sheyka-sv-bk-k-b-800g--477484
57;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/miratorg-lopatka-domash-svin-dzap-1kg--303733
58;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/mirat-svin-lyuks-kat-b-nk-1kg--442621
59;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/cherkiz-grud-po-dom-mar-kat-b-ohl-vu-1kg--313530
60;2;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/spm-steyk-sheyki-dbarbekyu-v-marinade-1kg--693865
61;2;utkonos;https://www.utkonos.ru/item/2012028/okorok-svinoj-cherkizovo-okhlazhdennyj--0-9-1-1kg
62;2;utkonos;https://www.utkonos.ru/item/2012027/lopatka-svinaja-cherkizovo-okhlazhdennaja--0-9-1-1kg
63;2;utkonos;https://www.utkonos.ru/item/2012029/shejka-svinaja-cherkizovo-okhlazhdennaja--0-9-1-1kg
64;2;utkonos;https://www.utkonos.ru/item/2009005/shejka-svinaja-velkom-okhlazhdennaja--1-5-2-2kg
65;2;utkonos;https://www.utkonos.ru/item/2012186/rebryshki-delikatesnye-svinye-miratorg-okhlazhdennye--0-6-1-0kg
66;2;utkonos;https://www.utkonos.ru/item/2013328/okorok-svinoj-velkom-okhlazhdennyj--0-9-1-4kg
67;2;utkonos;https://www.utkonos.ru/item/2013330/shejka-svinaja-velkom-okhlazhdennaja--0-9-1-5kg
68;2;utkonos;https://www.utkonos.ru/item/2010362/korejka-svinaja-velkom-okhlazhdennaja--1-1-1-4kg
69;2;utkonos;https://www.utkonos.ru/item/3358848/rebryshki-appetitnye-svinye-dlja-zapekanija-v-marinade-cherkizovo-okhlazhdennye--0-9-1-3kg
70;2;utkonos;https://www.utkonos.ru/item/3364150/stejk-iz-shejki-svinoj-cherkizovo-okhlazhdennyj--500g
71;2;utkonos;https://www.utkonos.ru/item/2013327/okorok-svinoj-velkom-okhlazhdennyj--1-4-2kg
72;2;utkonos;https://www.utkonos.ru/item/3366102/shejka-svinaja-miratorg-okhlazhdennaja-850g
73;2;utkonos;https://www.utkonos.ru/item/2012138/rebryshki-delikatesnye-svinye-miratorg-okhlazhdennye-0-2-0-6kg
74;2;utkonos;https://www.utkonos.ru/item/2010537/korejka-svinaja-velkom-okhlazhdennaja--1-4-1-8kg
75;2;utkonos;https://www.utkonos.ru/item/2010386/korejka-svinaja-velkom-okhlazhdennaja--0-6-1-1kg
76;2;utkonos;https://www.utkonos.ru/item/3366176/shejka-svinaja-miratorg-okhlazhdennaja--0-9-1-3kg-
77;2;utkonos;https://www.utkonos.ru/item/3364184/stejk-cherkizovo-svinoj-na-kosti-v-marinade-okhl--0-9-1-4kg
78;2;utkonos;https://www.utkonos.ru/item/3107937/shejka-svinaja-kaluzhskij-fermer-okhlazhdennaja--1-kg
79;2;utkonos;https://www.utkonos.ru/item/3366127/rebryshki-miratorg-svinye-k-pivu-okhlazhdennye-0-9-1-3kg
80;2;utkonos;https://www.utkonos.ru/item/2013329/okorok-svinoj-velkom-okhlazhdennyj--0-5-0-9kg
81;3;globus;https://online.globus.ru/products/grudinka-iz-baraniny-okhlazhdennaya-ekol-400-g/
82;3;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/baranina-kotletnaia-chast-na-kosti-p-f-okhlazhdennyi-
83;3;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/baranina-lopatka-na-kosti-p-f-okhlazhdennyi-sp-kg
84;3;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/baranina-okorok-na-kosti-p-f-okhlazhdennyi-sp-kg
85;3;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/baranina/m-est-koreyka-bar-nk-1kg--483572
86;3;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/baranina/m-est-sedlo-bar-nk-hal-1kg--483571
87;3;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/baranina/m-est-lopat-bar-nk-bgol-1kg--483573
88;3;utkonos;https://www.utkonos.ru/item/2008344/goljashka-baranja-ekol-khaljal-okhlazhdennaja--0-5-0-8kg
89;3;utkonos;https://www.utkonos.ru/item/3358918/baranina-td-mjasnoj-dukhovaja-okhlazhdennaja-0-6-0-9kg
90;3;utkonos;https://www.utkonos.ru/item/2008267/korejka-baranja-ekol-khaljal-okhlazhdennaja--0-4-0-8kg
91;3;utkonos;https://www.utkonos.ru/item/2013342/shejka-baranja-na-kosti-ekol-khaljal-okhlazhdennaja-0-6-0-9kg
92;3;utkonos;https://www.utkonos.ru/item/2013344/lopatka-baranja-na-kosti-ekol-khaljal-okhlazhdennaja-0-6-0-9kg
93;4;globus;https://online.globus.ru/products/tsyplenok-broyler-okhlazhdennyy-pervaya-svezhest-potroshenyy-khalyal-1-upakovka-1-1-5-kg/
94;4;globus;https://online.globus.ru/products/tushka-kuritsy-domashnyaya-kurochka-okhlazhdennaya-1-upakovka-700-1500-g/
95;4;globus;https://online.globus.ru/products/tushka-tsyplenka-broylera-kudashka-okhlazhdennaya-1-upakovka-1-4-1-8-kg/
96;4;globus;https://online.globus.ru/products/tsyplenok-broyler-okhlazhdennyy-pervaya-svezhest-potroshenyy-1-upakovka-1-1-1-7-kg/
97;4;globus;https://online.globus.ru/products/tushka-tsyplenka-broylera-latifa-okhlazhdennaya-potroshenaya-khalyal-1-upakovka-1-7-2-1-kg/
98;4;globus;https://online.globus.ru/products/tushka-tsyplenka-petelinka-okhlazhdennaya-1-upakovka-1-2-1-8-kg/
99;4;globus;https://online.globus.ru/products/tushka-kuritsy-potroshenaya-chestnaya-ferma-supovaya-1-upakovka-1-1-3-kg/
100;4;globus;https://online.globus.ru/products/tushka-tsyplenka-broylera-mosselprom-okhlazhdennaya-1-upakovka-1-3-1-9-kg/
101;4;globus;https://online.globus.ru/products/tushka-tsyplenka-broylera-globus-okhlazhdennaya-1-upakovka-800-1800-g/
102;4;globus;https://online.globus.ru/products/tushka-tsyplenka-broylera-polnogo-potrosheniya-la-ferme-1-sort-okhlazhdennaya-1-upakovka-1-1-1-3-kg/
103;4;globus;https://online.globus.ru/products/tushka-tsyplenka-broylera-verkhnevolzhskaya-ptitsefabrika-okhlazhdennaya-1-upakovka-1-5-2-5-kg/
104;4;globus;https://online.globus.ru/products/tushka-tsyplyat-broylerov-kurinoe-tsarstvo-potroshenaya-okhlazhdennaya-1-upakovka-1-2-1-8-kg/
105;4;globus;https://online.globus.ru/products/tushka-kuritsy-potroshenaya-chestnaya-ferma-dlya-zharki-1-upakovka-1-4-2-2-kg/
106;4;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1-kat-okhlazhdennyi-tchn-kg
107;4;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-2-kat-zamorozhennyi-tchn-kg
108;4;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1kat-okhlazhdennyi-f-p-troekurovo-kg
109;4;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1kat-okhlazhdennyi-n-p-petelinka-kg
110;4;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-tushka-okhlazhdennyi-petrukha-kg
111;4;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1kat-okhlazhdennyi-khalial-latifa-kg
112;4;okey;https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-tabaka-okhlazhdennyi-rokoko-kg
113;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/mirat-tsyplenok-tabaka-v-mar-1kg--323480
114;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/troekur-tefteli-iz-myasa-tsb-350g--360416
115;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/per-sv-tsyplyata-1kat-ohl-podl1kg--303971
116;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/petel-tsyplenok-1k-ohl-podl-1kg--303818
117;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/per-sv-tsyplyata-tabaka-ohl-podl-1kg--303972
118;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/petr-tushka-tsb-vu-1sort-ohl-1kg--523518
119;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/tender-tushka-tsyp-br-1s-ohl-fas-1kg--304163
120;4;perekrestok;https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/p-sv-myaso-tsb-nk-ohl-750g--550154
121;4;utkonos;https://www.utkonos.ru/item/2014008/tushka-cyplenka-brojlera-petelinka-okhlazhdennaja--1-2-1-9kg
122;4;utkonos;https://www.utkonos.ru/item/2013928/tushka-cyplenka-brojlera-domashnjaja-kurochka-okhlazhdennaja-na-podlozhke--1-1-1-8kg
123;4;utkonos;https://www.utkonos.ru/item/2010524/cyplenok-brojler-kurinoe-carstvo-1-sort-okhlazhdennyj--1-8-2-2kg
124;4;utkonos;https://www.utkonos.ru/item/2014145/tushka-cyplenka-brojlera-potroshenaja-latifa-okhlazhdennaja--1-2-2-4kg
125;4;utkonos;https://www.utkonos.ru/item/2010529/cyplenok-brojler-kurinoe-carstvo-1-sort-okhlazhdennyj--1-4-1-8kg
126;4;utkonos;https://www.utkonos.ru/item/2013499/tushka-cyplenka-brojlera-troekurovo-okhlazhdennaja-potroshenaja-1-5-1-9kg
127;4;utkonos;https://www.utkonos.ru/item/3365964/cypljata-tabaka-rokoko-v-obsypke-okhlazhdennye-0-9-1-4kg
128;4;utkonos;https://www.utkonos.ru/item/2013877/tushka-cyplenka-brojlera-troekurovo-okhlazhdennaja-potroshenaja-1-9-2-5kg
129;5;globus;https://online.globus.ru/products/barabulka-maguro-zamorozhennaya-800-g/
130;5;globus;https://online.globus.ru/products/moloki-lososevykh-ryb-zamorozhennye-1-upakovka-/
131;5;globus;https://online.globus.ru/products/zubatka-atlanticheskaya-pestraya-zamorozhennaya-borealis-steyki-600-g/
132;5;globus;https://online.globus.ru/products/treska-zamorozhennaya-steyk-1-kg/
133;5;globus;https://online.globus.ru/products/treska-loyn-agama-zamorozhennaya-400-g/
134;5;globus;https://online.globus.ru/products/treska-atlanticheskaya-zamorozhennaya-borealis-steyki-600-g/
135;5;globus;https://online.globus.ru/products/treska-atlanticheskaya-zamorozhennaya-borealis-farsh-750-g/
136;5;globus;https://online.globus.ru/products/treska-atlanticheskaya-borealis-loiny-400-g/
137;5;globus;https://online.globus.ru/products/sudak-steyk-flanderr-obyknovennyy-600-g/
138;5;globus;https://online.globus.ru/products/skumbriya-nerazdelannaya-zamorozhennaya-300-550-g/
139;5;globus;https://online.globus.ru/products/ryba-ledyanaya-zamorozhennaya-100-300-g/
140;5;globus;https://online.globus.ru/products/paltus-sinekoryy-borealis-steyk-400-g/
141;5;globus;https://online.globus.ru/products/okun-globus-morozhenyy-700-g/
142;5;globus;https://online.globus.ru/products/zubatka-steyk-zamorozhennaya-350-450-g/
143;5;globus;https://online.globus.ru/products/ledyanaya-ryba-maguro-zamorozhennaya-600-g/
144;5;globus;https://online.globus.ru/products/losos-chili-steyk-svezhemorozhennaya/
145;5;globus;https://online.globus.ru/products/keta-dalnevostochnaya-svezhemorozhenaya-steyk-150-250-g/
146;5;globus;https://online.globus.ru/products/khek-tushka-zamorozhennyy-150-250-g/
147;5;globus;https://online.globus.ru/products/farsh-iz-treski-zamorozhennyy-0-9-1-4-kg/
148;5;globus;https://online.globus.ru/products/semga-steyk-fish-more-zamorozhennyy-500-g/
149;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/khek-argentinskii-tushka-s-m-kg
150;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/khek-tushka-tchn-morozhenaia-900g
151;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/skumbriia-tchn-nerazdel-morozhenaia-900g
152;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/treska-borealis-steik-s-m-d-pak-600g
153;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/treska-borealis-farsh-blochnyi-s-m-d-pak-750g
154;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/keta-steik-tchn-s-m-175-g-p-pak
155;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/zubatka-steik-rrk-s-m-1000g-pak
156;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/akula-steik-s-m-kg
157;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/zubatka-pestraia-borealis-steik-s-m-d-pak-600g
158;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/gorbusha-s-m-kg-pak
159;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/nerka-steik-vici-luxury-s-m-400g
160;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/paltus-sinekoryi-steik-vici-400g
161;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/paltus-sinekoryi-borealis-steik-s-m-skin-400g
162;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/kizhuch-steik-premium-s-m-700g
163;5;okey;https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/forel-steik-s-m-500g
164;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/makrorus-steyk-moroj-800g--465099
165;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/bor-paltus-sinek-steyk-zam-400g--475272
166;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/maguro-hek-tushka-1kg--318731
167;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/maguro-skumbriya-nerazdelannaya-1kg--452302
168;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/maguro-zubatka-steyk-nk-zam-800g--313522
169;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/agama-semga-steyk-zamorojennyy-400g--501721
170;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/vk-art-losos-atl-steyk-mor500g--546388
171;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/ryba-putassu-nerazdelannaya-600g--317217
172;5;perekrestok;https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/vk-art-forel-steyk-500g--525132
173;5;utkonos;https://www.utkonos.ru/item/3315251/semga-agama-kusok-stejk-zamorozhennyj--400g
174;5;utkonos;https://www.utkonos.ru/item/3349658/skumbrija-dary-morja-nerazdelannaja-svezhemorozhenaja-1kg
175;5;utkonos;https://www.utkonos.ru/item/3347366/losos-maguro-stejk-zamorozhennyj--500g
176;5;utkonos;https://www.utkonos.ru/item/3343544/semga-bukhta-izobilija-stejk-zamorozhennyj-700g
177;5;utkonos;https://www.utkonos.ru/item/3357459/kongrio-krevetochnaja-ryba-maguro-morozhenaja-700g
178;5;utkonos;https://www.utkonos.ru/item/3318484/khek-maguro-tushka-morozhenyj-1kg
179;5;utkonos;https://www.utkonos.ru/item/3358001/okun-borealis-stejk-sm-700g
180;5;utkonos;https://www.utkonos.ru/item/3364259/forel-raduzhnaja-arti-seafood-glubokoj-zamorozki-celaja--ochishhennaja--340g
181;5;utkonos;https://www.utkonos.ru/item/3297131/stejk-treski-favorit-produkt-s-kozhej-glazirovannyj-zamorozhennyj--800g
182;5;utkonos;https://www.utkonos.ru/item/3297129/stejk-gorbushi-favorit-produkt-s-kozhej-glazirovannyj-zamorozhennyj--800g
183;5;utkonos;https://www.utkonos.ru/item/3297128/stejk-kety-favorit-produkt-s-kozhej-glazirovannyj-zamorozhennyj--800g
184;5;utkonos;https://www.utkonos.ru/item/3297122/stejk-zubatki-rybnyj-god-glazirovannyj-zamorozhennyj--800g
185;5;utkonos;https://www.utkonos.ru/item/3213045/farsh-bukhta-izobilija-atlanticheskoj-treski-zamorozhennyj-450g-vu
186;5;utkonos;https://www.utkonos.ru/item/3089167/semga-dary-morja-stejk-svezhemorozhennyj-450g-vu
187;5;utkonos;https://www.utkonos.ru/item/3349659/seld-dary-morja-nerazdelannaja-svezhemorozhenaja-1kg
188;5;utkonos;https://www.utkonos.ru/item/3358004/paltus-borealis-sinekoryj-stejk-sm-400g
189;5;utkonos;https://www.utkonos.ru/item/3089164/forel-dary-morja-stejki-svezhemorozhenye-400g
190;5;utkonos;https://www.utkonos.ru/item/3364575/treska-bukhta-izobilija-spinki--400g
191;5;utkonos;https://www.utkonos.ru/item/3297132/stejk-pikshi-favorit-produkt-s-kozhej-glazirovannyj-zamorozhennyj--800g
192;5;utkonos;https://www.utkonos.ru/item/3089082/mojva-dary-morja-s-golovoj-svezhemorozhenaja-800g
193;6;globus;https://online.globus.ru/products/sel-nerazdelannaya-kapitan-v-pryano-solevoy-zalivke-1300-g/
